TIMESTAMP,MARK,MODEL,CAR_YEAR,ENGINE_POWER,AUTOMATIC,VEHICLE_ID,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,FUEL_TYPE,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1502914309540,chevrolet,agile,2011,"1,4",n,car1,100,87,"30,20%","16,10%",,1781,53,"4,25",,Biodiesel_Ethanol,40,,42,,,00:15:20,24%,MIL is OFF0 codes,,"48,6%","1,0%",0,19,2,8,2017
1502914320767,chevrolet,agile,2011,"1,4",n,car1,100,87,"35,70%","20,00%",,2405,42,"7,04",,Biodiesel_Ethanol,40,,48,,,00:15:29,29%,MIL is OFF0 codes,,"79,6%","1,0%",0,19,2,8,2017
1502914330804,chevrolet,agile,2011,"1,4",n,car1,100,87,"44,70%","16,50%",,1520,77,"3,6",,Biodiesel_Ethanol,39,,35,,,00:15:40,23%,MIL is OFF0 codes,,"51,0%","1,0%",0,19,2,8,2017
1502914341850,chevrolet,agile,2011,"1,4",n,car1,100,87,"37,30%","27,80%",,2503,30,"9,67",,Biodiesel_Ethanol,38,,49,,,00:15:50,30%,MIL is OFF0 codes,,"72,2%","1,0%",0,19,2,8,2017
1502914353730,chevrolet,agile,2011,"1,4",n,car1,100,88,"35,30%","20,00%",,1668,27,"4,84",,Biodiesel_Ethanol,39,,46,,,00:16:02,25%,MIL is OFF0 codes,,"75,7%","1,0%",0,19,2,8,2017
1502914364957,chevrolet,agile,2011,"1,4",n,car1,100,87,"37,60%","24,70%",,1008,67,"3,46",,Biodiesel_Ethanol,39,,32,,,00:16:13,23%,MIL is OFF0 codes,,"66,7%","1,0%",0,19,2,8,2017
1502914376739,chevrolet,agile,2011,"1,4",n,car1,100,87,"38,00%","20,00%",,1081,34,"2,99",,Biodiesel_Ethanol,39,,22,,,00:16:25,22%,MIL is OFF0 codes,,"61,2%","1,0%",0,19,2,8,2017
1502914387827,chevrolet,agile,2011,"1,4",n,car1,100,87,"36,50%","18,00%",,1091,32,"2,9",,Biodiesel_Ethanol,39,,13,,,00:16:36,22%,MIL is OFF0 codes,,"63,5%","1,0%",0,19,2,8,2017
1502914398890,chevrolet,agile,2011,"1,4",n,car1,100,88,"41,60%","19,20%",,1108,32,"2,98",,Biodiesel_Ethanol,39,,18,,,00:16:47,22%,MIL is OFF0 codes,,"62,7%","1,0%",0,19,2,8,2017
1502914408964,chevrolet,agile,2011,"1,4",n,car1,100,89,"46,30%","20,00%",,1078,78,"3,02",,Biodiesel_Ethanol,38,,15,,,00:16:59,22%,MIL is OFF0 codes,,"63,9%","1,0%",0,19,2,8,2017
1502914417738,chevrolet,agile,2011,"1,4",n,car1,100,89,"44,70%","30,20%",,1398,34,"6,51",,Biodiesel_Ethanol,38,,32,,,00:17:09,28%,MIL is OFF0 codes,,"67,1%","1,0%",0,19,2,8,2017
1502914425767,chevrolet,agile,2011,"1,4",n,car1,100,90,"41,60%","33,30%",,1908,65,"9,79",,Biodiesel_Ethanol,36,,46,,,00:17:17,32%,MIL is OFF0 codes,,"72,5%","1,0%",0,19,2,8,2017
1502914433794,chevrolet,agile,2011,"1,4",n,car1,100,90,"40,40%","39,20%",,2567,51,"15,35",,Biodiesel_Ethanol,36,,48,,,00:17:25,33%,MIL is OFF0 codes,,"69,4%","1,0%",0,19,2,8,2017
1502914441799,chevrolet,agile,2011,"1,4",n,car1,100,90,"43,10%","32,90%",,2349,51,"11,42",,Biodiesel_Ethanol,35,,45,,,00:17:33,31%,MIL is OFF0 codes,,"72,2%","1,0%",0,19,2,8,2017
1502914449805,chevrolet,agile,2011,"1,4",n,car1,100,90,"50,20%","16,10%",,2050,25,5,,Biodiesel_Ethanol,36,,33,,,00:17:42,25%,MIL is OFF0 codes,,"51,4%","1,0%",0,19,2,8,2017
1502914457810,chevrolet,agile,2011,"1,4",n,car1,100,91,"50,60%","16,10%",,1732,26,"4,08",,Biodiesel_Ethanol,36,,32,,,00:17:50,23%,MIL is OFF0 codes,,"48,6%","1,0%",0,19,2,8,2017
1502914465818,chevrolet,agile,2011,"1,4",n,car1,100,91,"53,70%","17,30%",,1252,31,"3,02",,Biodiesel_Ethanol,37,,6,,,00:17:57,22%,MIL is OFF0 codes,,"54,1%","1,0%",0,19,2,8,2017
1502914473836,chevrolet,agile,2011,"1,4",n,car1,100,91,"51,80%","31,80%",,1649,52,"8,11",,Biodiesel_Ethanol,37,,20,,,00:18:05,30%,MIL is OFF0 codes,,"71,0%","1,0%",0,19,2,8,2017
1502914481857,chevrolet,agile,2011,"1,4",n,car1,100,92,"47,50%","18,40%",,1822,25,"5,03",,Biodiesel_Ethanol,37,,19,,,00:18:14,26%,MIL is OFF0 codes,,"76,9%","1,0%",0,19,2,8,2017
1502914489863,chevrolet,agile,2011,"1,4",n,car1,100,93,"49,00%","37,30%",,1696,26,"10,27",,Biodiesel_Ethanol,36,,32,,,00:18:21,31%,MIL is OFF0 codes,,"70,2%","1,0%",0,19,2,8,2017
1502914497868,chevrolet,agile,2011,"1,4",n,car1,100,93,"45,50%","27,50%",,1989,47,"7,84",,Biodiesel_Ethanol,36,,45,,,00:18:29,29%,MIL is OFF0 codes,,"75,7%","1,0%",0,19,2,8,2017
1502914505884,chevrolet,agile,2011,"1,4",n,car1,100,94,"40,00%","16,10%",,2400,26,"5,83",,Biodiesel_Ethanol,36,,40,,,00:18:37,26%,MIL is OFF0 codes,,"79,6%","1,0%",0,19,2,8,2017
1502914513951,chevrolet,agile,2011,"1,4",n,car1,100,94,"46,70%","15,70%",,2350,46,"5,62",,Biodiesel_Ethanol,35,,51,,,00:18:46,26%,MIL is OFF0 codes,,"70,6%","1,0%",0,19,2,8,2017
1502914521996,chevrolet,agile,2011,"1,4",n,car1,100,93,"49,80%","27,10%",,1660,26,"6,54",,Biodiesel_Ethanol,36,,47,,,00:18:54,26%,MIL is OFF0 codes,,"72,9%","1,0%",0,19,2,8,2017
1502914530003,chevrolet,agile,2011,"1,4",n,car1,100,92,"38,00%","57,30%",,1482,36,"13,21",,Biodiesel_Ethanol,35,,38,,,00:19:02,35%,MIL is OFF0 codes,,"62,4%","1,0%",0,19,2,8,2017
1502914538012,chevrolet,agile,2011,"1,4",n,car1,100,91,"35,70%","20,80%",,1332,45,"4,06",,Biodiesel_Ethanol,36,,20,,,00:19:10,24%,MIL is OFF0 codes,,"62,7%","1,0%",0,19,2,8,2017
1502914546032,chevrolet,agile,2011,"1,4",n,car1,100,90,"38,00%","36,10%",,989,50,"5,17",,Biodiesel_Ethanol,36,,0,,,00:19:18,26%,MIL is OFF0 codes,,"58,0%","1,0%",0,19,2,8,2017
1502914554037,chevrolet,agile,2011,"1,4",n,car1,100,89,"36,50%","31,80%",,1005,49,"4,62",,Biodiesel_Ethanol,37,,0,,,00:19:26,25%,MIL is OFF0 codes,,"55,3%","1,0%",0,19,2,8,2017
1502914562044,chevrolet,agile,2011,"1,4",n,car1,100,89,"35,70%","32,90%",,1006,50,"4,72",,Biodiesel_Ethanol,38,,0,,,00:19:33,25%,MIL is OFF0 codes,,"57,3%","1,0%",0,19,2,8,2017
1502914570056,chevrolet,agile,2011,"1,4",n,car1,100,88,"34,90%","32,20%",,1007,32,"5,08",,Biodiesel_Ethanol,40,,16,,,00:19:42,29%,MIL is OFF0 codes,,"57,3%","1,0%",0,19,2,8,2017
1502914578072,chevrolet,agile,2011,"1,4",n,car1,100,88,"33,30%","56,10%",,2241,77,"18,61",,Biodiesel_Ethanol,42,,38,,,00:19:50,35%,MIL is OFF0 codes,,"66,3%","1,0%",0,19,2,8,2017
1502914586090,chevrolet,agile,2011,"1,4",n,car1,100,88,"32,20%","17,60%",,1614,26,"4,2",,Biodiesel_Ethanol,42,,39,,,00:19:58,26%,MIL is OFF0 codes,,"74,5%","1,0%",0,19,2,8,2017
1502914594135,chevrolet,agile,2011,"1,4",n,car1,100,88,"33,30%","25,90%",,1132,42,"4,21",,Biodiesel_Ethanol,41,,8,,,00:20:06,24%,MIL is OFF0 codes,,"60,0%","1,0%",0,19,2,8,2017
1502914602150,chevrolet,agile,2011,"1,4",n,car1,100,87,"34,90%","31,80%",,1055,48,"4,69",,Biodiesel_Ethanol,42,,0,,,00:20:14,25%,MIL is OFF0 codes,,"53,3%","1,0%",0,19,2,8,2017
1502914610159,chevrolet,agile,2011,"1,4",n,car1,100,87,"34,10%","52,20%",,1009,60,"7,66",,Biodiesel_Ethanol,43,,14,,,00:20:22,31%,MIL is OFF0 codes,,"52,9%","1,0%",0,19,2,8,2017
1502914618168,chevrolet,agile,2011,"1,4",n,car1,100,86,"40,80%","40,40%",,1581,40,"9,1",,Biodiesel_Ethanol,44,,17,,,00:20:30,31%,MIL is OFF0 codes,,"67,8%","1,0%",0,19,2,8,2017
1502914626175,chevrolet,agile,2011,"1,4",n,car1,100,86,"38,40%","42,40%",,1392,42,"6,98",,Biodiesel_Ethanol,44,,20,,,00:20:38,29%,MIL is OFF0 codes,,"63,5%","1,0%",0,19,2,8,2017
1502914634180,chevrolet,agile,2011,"1,4",n,car1,100,86,"36,10%","29,80%",,1835,25,"7,95",,Biodiesel_Ethanol,46,,22,,,00:20:46,29%,MIL is OFF0 codes,,"74,1%","1,0%",0,19,2,8,2017
1502914642444,chevrolet,agile,2011,"1,4",n,car1,100,85,"37,30%","26,30%",,1146,47,"4,11",,Biodiesel_Ethanol,45,,0,,,00:20:54,24%,MIL is OFF0 codes,,"60,0%","1,0%",0,19,2,8,2017
1502914650495,chevrolet,agile,2011,"1,4",n,car1,100,85,"39,20%","50,60%",,1129,41,"8,4",,Biodiesel_Ethanol,46,,9,,,00:21:02,30%,MIL is OFF0 codes,,"64,3%","1,0%",0,19,2,8,2017
1502914658498,chevrolet,agile,2011,"1,4",n,car1,100,84,"40,80%","29,40%",,1102,43,"4,39",,Biodiesel_Ethanol,47,,3,,,00:21:10,25%,MIL is OFF0 codes,,"59,2%","1,0%",0,19,2,8,2017
1502914667045,chevrolet,agile,2011,"1,4",n,car1,100,84,"39,20%","27,10%",,1108,50,"4,37",,Biodiesel_Ethanol,48,,0,,,00:21:18,25%,MIL is OFF0 codes,,"58,0%","1,0%",0,19,2,8,2017
1502914675061,chevrolet,agile,2011,"1,4",n,car1,100,84,"37,30%","31,40%",,1012,46,"4,3",,Biodiesel_Ethanol,48,,0,,,00:21:27,25%,MIL is OFF0 codes,,"57,3%","1,0%",0,19,2,8,2017
1502914683206,chevrolet,agile,2011,"1,4",n,car1,100,84,"35,30%","31,00%",,1010,46,"4,34",,Biodiesel_Ethanol,49,,0,,,00:21:35,25%,MIL is OFF0 codes,,"55,7%","1,0%",0,19,2,8,2017
1502914691908,chevrolet,agile,2011,"1,4",n,car1,100,84,"33,70%","31,40%",,1003,47,"4,41",,Biodiesel_Ethanol,50,,0,,,00:21:43,25%,MIL is OFF0 codes,,"59,2%","1,0%",0,19,2,8,2017
1502914699941,chevrolet,agile,2011,"1,4",n,car1,100,84,"32,90%","31,80%",,1040,57,"6,09",,Biodiesel_Ethanol,51,,2,,,00:21:51,28%,MIL is OFF0 codes,,"56,1%","1,0%",0,19,2,8,2017
1502914707980,chevrolet,agile,2011,"1,4",n,car1,100,84,"32,90%","45,50%",,891,65,"4,68",,Biodiesel_Ethanol,51,,0,,,00:22:00,25%,MIL is OFF0 codes,,"65,5%","1,0%",0,19,2,8,2017
1502914719008,chevrolet,agile,2011,"1,4",n,car1,100,84,"35,30%","40,80%",,1049,52,"10,71",,Biodiesel_Ethanol,53,,2,,,00:22:07,45%,MIL is OFF0 codes,,"51,8%","1,0%",0,19,2,8,2017
1502914727145,chevrolet,agile,2011,"1,4",n,car1,100,84,"36,10%","32,90%",,963,50,5,,Biodiesel_Ethanol,54,,0,,,00:22:19,26%,MIL is OFF0 codes,,"64,7%","1,0%",0,19,2,8,2017
1502914735152,chevrolet,agile,2011,"1,4",n,car1,101,84,"38,40%",,,,100,,,Biodiesel_Ethanol,53,,0,,,00:22:25,21%,MIL is OFF0 codes,,"63,9%","1,0%",0,19,2,8,2017
1502914743561,chevrolet,agile,2011,"1,4",n,car1,101,85,"38,80%",,,,100,,,Biodiesel_Ethanol,53,,0,,,00:22:25,28%,MIL is OFF0 codes,,"63,9%","1,0%",0,19,2,8,2017
1502914751594,chevrolet,agile,2011,"1,4",n,car1,,,,,,,,,,Biodiesel_Ethanol,,,,,,00:22:25,28%,MIL is OFF0 codes,,"63,9%","1,0%",0,19,2,8,2017
1502915120302,chevrolet,agile,2011,"1,4",n,car1,100,91,,,,,34,,,Biodiesel_Ethanol,53,,0,,,,,,,,,46,21,2,8,2017
1502915128305,chevrolet,agile,2011,"1,4",n,car1,100,86,"45,10%","33,30%",,1094,69,7,,Biodiesel_Ethanol,54,,7,,,00:00:06,29%,MIL is OFF0 codes,,"54,1%",,46,21,2,8,2017
1502915136334,chevrolet,agile,2011,"1,4",n,car1,100,85,"39,60%","37,60%",,1917,99,"10,52",,Biodiesel_Ethanol,54,,15,,,00:00:14,31%,MIL is OFF0 codes,,"70,2%","1,0%",46,21,2,8,2017
1502915148327,chevrolet,agile,2011,"1,4",n,car1,99,84,"44,30%","58,80%",,2730,73,"24,44",,Biodiesel_Ethanol,52,,43,,,00:00:22,84%,MIL is OFF0 codes,,"61,2%","1,0%",46,21,2,8,2017
1502915158320,chevrolet,agile,2011,"1,4",n,car1,99,83,"43,50%","37,30%",,1923,47,"10,41",,Biodiesel_Ethanol,50,,47,,,00:00:34,31%,MIL is OFF0 codes,,"71,4%","1,0%",46,21,2,8,2017
1502915169264,chevrolet,agile,2011,"1,4",n,car1,99,83,"40,80%","16,90%",,1489,41,"3,46",,Biodiesel_Ethanol,50,,28,,,00:00:44,23%,MIL is OFF0 codes,,"71,0%","1,0%",46,21,2,8,2017
1502915188037,chevrolet,agile,2011,"1,4",n,car1,99,82,"38,00%","56,50%",,1708,65,"13,31",,Biodiesel_Ethanol,48,,47,,,00:00:55,34%,MIL is OFF0 codes,,"63,9%","1,0%",46,21,2,8,2017
1502915196250,chevrolet,agile,2011,"1,4",n,car1,99,82,"36,90%","22,00%",,1133,42,"4,15",,Biodiesel_Ethanol,48,,14,,,00:01:14,24%,MIL is OFF0 codes,,"73,3%","1,0%",46,21,2,8,2017
1502915206377,chevrolet,agile,2011,"1,4",n,car1,99,82,"38,00%","29,40%",,1081,68,"4,42",,Biodiesel_Ethanol,48,,2,,,00:01:22,25%,MIL is OFF0 codes,,"60,0%","1,0%",46,21,2,8,2017
1502915217400,chevrolet,agile,2011,"1,4",n,car1,99,81,"36,50%","34,90%",,1345,73,"6,67",,Biodiesel_Ethanol,49,,24,,,00:01:32,28%,MIL is OFF0 codes,,"65,9%","1,0%",46,21,2,8,2017
1502915229108,chevrolet,agile,2011,"1,4",n,car1,99,81,"43,10%","26,30%",,1991,35,"7,47",,Biodiesel_Ethanol,48,,41,,,00:01:43,29%,MIL is OFF0 codes,,"74,1%","1,0%",46,21,2,8,2017
1502915241055,chevrolet,agile,2011,"1,4",n,car1,99,81,"49,00%","23,50%",,1182,38,"3,8",,Biodiesel_Ethanol,48,,7,,,00:01:55,24%,MIL is OFF0 codes,,"65,5%","1,0%",46,21,2,8,2017
1502915252798,chevrolet,agile,2011,"1,4",n,car1,99,82,"48,60%","30,60%",,1009,100,"4,28",,Biodiesel_Ethanol,48,,3,,,00:02:07,24%,MIL is OFF0 codes,,"56,1%","1,0%",46,21,2,8,2017
1502915262855,chevrolet,agile,2011,"1,4",n,car1,100,80,"42,00%","66,30%",,1357,59,"12,83",,Biodiesel_Ethanol,49,,22,,,00:02:18,37%,MIL is OFF0 codes,,"52,5%","1,0%",46,21,2,8,2017
1502915270874,chevrolet,agile,2011,"1,4",n,car1,100,80,"45,90%","22,00%",,1164,66,"3,88",,Biodiesel_Ethanol,48,,12,,,00:02:28,24%,MIL is OFF0 codes,,"68,2%","1,0%",46,21,2,8,2017
1502915282810,chevrolet,agile,2011,"1,4",n,car1,100,81,"41,20%","32,50%",,1046,59,"4,91",,Biodiesel_Ethanol,49,,14,,,00:02:37,26%,MIL is OFF0 codes,,"58,4%","1,0%",46,21,2,8,2017
1502915293488,chevrolet,agile,2011,"1,4",n,car1,100,81,"36,90%","25,50%",,1135,44,"4,12",,Biodiesel_Ethanol,49,,6,,,00:02:49,24%,MIL is OFF0 codes,,"66,3%","1,0%",46,21,2,8,2017
1502915301567,chevrolet,agile,2011,"1,4",n,car1,100,80,"43,10%","29,80%",,997,45,"4,22",,Biodiesel_Ethanol,50,,0,,,00:02:59,24%,MIL is OFF0 codes,,"57,6%","1,0%",46,21,2,8,2017
1502915309592,chevrolet,agile,2011,"1,4",n,car1,100,80,"44,70%","31,80%",,1003,46,"4,31",,Biodiesel_Ethanol,51,,0,,,00:03:08,25%,MIL is OFF0 codes,,"59,2%","1,0%",46,21,2,8,2017
1502915320225,chevrolet,agile,2011,"1,4",n,car1,100,80,"45,90%","31,00%",,1004,49,"4,3",,Biodiesel_Ethanol,51,,0,,,00:03:16,25%,MIL is OFF0 codes,,"56,9%","1,0%",46,21,2,8,2017
1502915331648,chevrolet,agile,2011,"1,4",n,car1,100,80,"46,30%","30,60%",,992,48,"4,2",,Biodiesel_Ethanol,52,,0,,,00:03:26,25%,MIL is OFF0 codes,,"56,1%","1,0%",46,21,2,8,2017
1502915342054,chevrolet,agile,2011,"1,4",n,car1,100,80,"46,70%","31,00%",,1012,49,"4,33",,Biodiesel_Ethanol,53,,0,,,00:03:37,25%,MIL is OFF0 codes,,"55,3%","1,0%",46,21,2,8,2017
1502915353101,chevrolet,agile,2011,"1,4",n,car1,100,81,"47,10%","31,40%",,989,47,"4,23",,Biodiesel_Ethanol,54,,0,,,00:03:48,25%,MIL is OFF0 codes,,"56,1%","1,0%",46,21,2,8,2017
1502915362710,chevrolet,agile,2011,"1,4",n,car1,100,81,"46,70%","34,50%",,1027,48,"4,68",,Biodiesel_Ethanol,54,,0,,,00:03:59,25%,MIL is OFF0 codes,,"54,1%","1,0%",46,21,2,8,2017
1502915370752,chevrolet,agile,2011,"1,4",n,car1,100,81,"47,50%","31,40%",,1006,47,"4,26",,Biodiesel_Ethanol,55,,0,,,00:04:09,25%,MIL is OFF0 codes,,"56,5%","1,0%",46,21,2,8,2017
1502915378785,chevrolet,agile,2011,"1,4",n,car1,100,81,"46,70%","41,60%",,1174,47,"5,45",,Biodiesel_Ethanol,56,,3,,,00:04:17,27%,MIL is OFF0 codes,,"58,0%","1,0%",46,21,2,8,2017
1502915386833,chevrolet,agile,2011,"1,4",n,car1,100,81,"43,50%","38,80%",,1396,61,"7,7",,Biodiesel_Ethanol,57,,16,,,00:04:25,29%,MIL is OFF0 codes,,"63,1%","1,0%",46,21,2,8,2017
1502915394871,chevrolet,agile,2011,"1,4",n,car1,100,81,"43,50%","26,30%",,1580,38,"5,27",,Biodiesel_Ethanol,57,,14,,,00:04:34,25%,MIL is OFF0 codes,,"71,0%","1,0%",46,21,2,8,2017
1502915402900,chevrolet,agile,2011,"1,4",n,car1,100,82,"41,60%","36,50%",,1342,32,"6,74",,Biodiesel_Ethanol,57,,20,,,00:04:41,29%,MIL is OFF0 codes,,"65,1%","1,0%",46,21,2,8,2017
1502915410938,chevrolet,agile,2011,"1,4",n,car1,100,82,"44,70%","29,00%",,1534,43,"6,42",,Biodiesel_Ethanol,57,,23,,,00:04:50,28%,MIL is OFF0 codes,,"71,8%","1,0%",46,21,2,8,2017
1502915418980,chevrolet,agile,2011,"1,4",n,car1,100,82,"43,50%","17,30%",,1356,49,"3,55",,Biodiesel_Ethanol,57,,9,,,00:04:57,23%,MIL is OFF0 codes,,"72,9%","1,0%",46,21,2,8,2017
1502915426985,chevrolet,agile,2011,"1,4",n,car1,100,82,"42,00%","24,70%",,1701,36,"5,98",,Biodiesel_Ethanol,57,,11,,,00:05:05,27%,MIL is OFF0 codes,,"73,3%","1,0%",46,21,2,8,2017
1502915435846,chevrolet,agile,2011,"1,4",n,car1,100,82,"39,60%","23,50%",,1157,59,"4,21",,Biodiesel_Ethanol,57,,13,,,00:05:13,24%,MIL is OFF0 codes,,"68,2%","1,0%",46,21,2,8,2017
1502915443897,chevrolet,agile,2011,"1,4",n,car1,100,81,"45,10%","33,70%",,1048,44,"4,78",,Biodiesel_Ethanol,57,,10,,,00:05:21,26%,MIL is OFF0 codes,,"57,6%","1,0%",46,21,2,8,2017
1502915455324,chevrolet,agile,2011,"1,4",n,car1,100,81,"47,50%","42,00%",,1041,45,"6,04",,Biodiesel_Ethanol,57,,4,,,00:05:30,28%,MIL is OFF0 codes,,"57,6%","1,0%",46,21,2,8,2017
1502915466877,chevrolet,agile,2011,"1,4",n,car1,100,81,"41,60%","26,30%",,1237,42,"4,32",,Biodiesel_Ethanol,58,,5,,,00:05:41,25%,MIL is OFF0 codes,,"64,7%","1,0%",46,21,2,8,2017
1502915477973,chevrolet,agile,2011,"1,4",n,car1,100,80,"37,60%","29,40%",,1130,51,"5,44",,Biodiesel_Ethanol,58,,15,,,00:05:53,28%,MIL is OFF0 codes,,"65,9%","1,0%",46,21,2,8,2017
1502915485994,chevrolet,agile,2011,"1,4",n,car1,100,80,"32,50%","26,70%",,1139,41,"4,23",,Biodiesel_Ethanol,58,,9,,,00:06:04,24%,MIL is OFF0 codes,,"63,5%","1,0%",46,21,2,8,2017
1502915494052,chevrolet,agile,2011,"1,4",n,car1,101,81,"37,60%",,,,100,,,Biodiesel_Ethanol,59,,0,,,00:06:10,21%,MIL is OFF0 codes,,"55,3%","1,0%",46,21,2,8,2017
1502915502058,chevrolet,agile,2011,"1,4",n,car1,101,81,"36,90%",,,,100,,,Biodiesel_Ethanol,59,,0,,,00:06:10,28%,MIL is OFF0 codes,,"55,3%","1,0%",46,21,2,8,2017
1502915510068,chevrolet,agile,2011,"1,4",n,car1,,,"36,10%",,,,,,,Biodiesel_Ethanol,,,,,,00:06:10,28%,MIL is OFF0 codes,,"55,3%","1,0%",46,21,2,8,2017
1502923194940,chevrolet,agile,2011,"1,4",n,car1,100,54,"44,30%","26,30%",16,1171,43,"6,09",,Biodiesel_Ethanol,37,,7,,,00:01:19,28%,MIL is OFF0 codes,,"63,5%","1,0%",46,21,2,8,2017
1502923200096,chevrolet,agile,2011,"1,4",n,car1,100,55,"44,30%","27,50%",16,1147,42,"4,52",,Biodiesel_Ethanol,37,,2,,,00:01:25,26%,MIL is OFF0 codes,,"60,8%","1,0%",46,21,2,8,2017
1502923206950,chevrolet,agile,2011,"1,4",n,car1,100,56,"44,30%","33,30%",16,1041,45,"4,87",,Biodiesel_Ethanol,37,,0,,,00:01:30,25%,MIL is OFF0 codes,,"51,8%","1,0%",46,21,2,8,2017
1502923212112,chevrolet,agile,2011,"1,4",n,car1,100,57,"42,00%","45,10%",16,1106,41,"7,63",,Biodiesel_Ethanol,37,,13,,,00:01:36,30%,MIL is OFF0 codes,,"63,9%","1,0%",46,21,2,8,2017
1502923218973,chevrolet,agile,2011,"1,4",n,car1,100,57,"40,00%","20,40%",16,1354,56,"4,56",,Biodiesel_Ethanol,37,,17,,,00:01:42,28%,MIL is OFF0 codes,,"74,9%","1,0%",46,21,2,8,2017
1502923224119,chevrolet,agile,2011,"1,4",n,car1,100,58,"38,00%","20,40%",16,1289,40,"3,86",,Biodiesel_Ethanol,37,,4,,,00:01:49,24%,MIL is OFF0 codes,,"69,8%","1,0%",46,21,2,8,2017
1502923230997,chevrolet,agile,2011,"1,4",n,car1,100,59,"43,50%","25,10%",16,1208,60,"4,3",,Biodiesel_Ethanol,37,,13,,,00:01:54,24%,MIL is OFF0 codes,,"62,4%","1,0%",46,21,2,8,2017
1502923236138,chevrolet,agile,2011,"1,4",n,car1,100,60,"43,10%","22,70%",16,1226,58,"4,09",,Biodiesel_Ethanol,37,,20,,,00:02:01,24%,MIL is OFF0 codes,,"71,8%","1,0%",46,21,2,8,2017
1502923243021,chevrolet,agile,2011,"1,4",n,car1,100,62,"43,90%","16,10%",16,2320,39,"5,35",,Biodiesel_Ethanol,38,,9,,,00:02:06,25%,MIL is OFF0 codes,,"65,5%","1,0%",46,21,2,8,2017
1502923248159,chevrolet,agile,2011,"1,4",n,car1,100,63,"45,50%","54,10%",16,1803,27,"11,86",,Biodiesel_Ethanol,38,,24,,,00:02:13,32%,MIL is OFF0 codes,,"53,7%","1,0%",46,21,2,8,2017
1502923255033,chevrolet,agile,2011,"1,4",n,car1,100,64,"42,00%","53,70%",16,2422,79,"19,51",,Biodiesel_Ethanol,37,,49,,,00:02:18,35%,MIL is OFF0 codes,,"67,1%","1,0%",46,21,2,8,2017
1502923260179,chevrolet,agile,2011,"1,4",n,car1,100,66,"41,60%","16,10%",16,2373,24,"5,68",,Biodiesel_Ethanol,37,,35,,,00:02:24,26%,MIL is OFF0 codes,,"50,6%","1,0%",46,21,2,8,2017
1502923267048,chevrolet,agile,2011,"1,4",n,car1,100,67,"41,20%","20,40%",16,1354,35,"3,75",,Biodiesel_Ethanol,37,,26,,,00:02:30,23%,MIL is OFF0 codes,,"63,9%","1,0%",46,21,2,8,2017
1502923272184,chevrolet,agile,2011,"1,4",n,car1,100,68,"39,20%","22,00%",16,1226,38,"3,96",,Biodiesel_Ethanol,37,,6,,,00:02:37,24%,MIL is OFF0 codes,,"70,6%","1,0%",46,21,2,8,2017
1502923279065,chevrolet,agile,2011,"1,4",n,car1,100,68,"40,00%","25,90%",16,1157,47,"4,33",,Biodiesel_Ethanol,37,,0,,,00:02:42,24%,MIL is OFF0 codes,,"64,7%","1,0%",46,21,2,8,2017
1502923284193,chevrolet,agile,2011,"1,4",n,car1,100,69,"38,80%","29,80%",16,1017,47,"4,22",,Biodiesel_Ethanol,37,,0,,,00:02:48,24%,MIL is OFF0 codes,,"57,3%","1,0%",46,21,2,8,2017
1502923291077,chevrolet,agile,2011,"1,4",n,car1,100,69,"38,00%","29,80%",16,1008,47,"4,21",,Biodiesel_Ethanol,37,,0,,,00:02:54,24%,MIL is OFF0 codes,,"56,5%","1,0%",46,21,2,8,2017
1502923296213,chevrolet,agile,2011,"1,4",n,car1,100,69,"37,30%","29,80%",16,998,46,"4,1",,Biodiesel_Ethanol,38,,0,,,00:03:01,24%,MIL is OFF0 codes,,"56,5%","1,0%",46,21,2,8,2017
1502923303088,chevrolet,agile,2011,"1,4",n,car1,100,70,"36,50%","29,40%",16,1013,44,"4,17",,Biodiesel_Ethanol,38,,0,,,00:03:06,24%,MIL is OFF0 codes,,"58,0%","1,0%",46,21,2,8,2017
1502923308232,chevrolet,agile,2011,"1,4",n,car1,100,70,"36,10%","43,50%",16,1106,45,"6,9",,Biodiesel_Ethanol,38,,8,,,00:03:13,29%,MIL is OFF0 codes,,"56,9%","1,0%",46,21,2,8,2017
1502923315109,chevrolet,agile,2011,"1,4",n,car1,100,71,"36,50%","31,80%",16,1231,38,"5,67",,Biodiesel_Ethanol,38,,19,,,00:03:18,27%,MIL is OFF0 codes,,"69,8%","1,0%",46,21,2,8,2017
1502923320251,chevrolet,agile,2011,"1,4",n,car1,100,72,"40,00%","53,70%",16,2131,51,"16,96",,Biodiesel_Ethanol,38,,36,,,00:03:25,35%,MIL is OFF0 codes,,"67,5%","1,0%",46,21,2,8,2017
