"DTC_Code,Customer_Complaint,Sensor_Snapshot,Ground_Truth_Cause,Repair_Complexity,Estimated_Hours"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""RPM: 677 (fluctuating), Fuel Trim: 10%, Misfire Count: 20"",Faulty Ignition Coil or Spark Plugs,Intermediate,0.7"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.6688140892403118"
"P0420,Whistling sound from engine bay; poor fuel economy.,""RPM: 604 (fluctuating), Fuel Trim: 11%, Misfire Count: 18"",Coolant Temperature Sensor Circuit Low,Beginner,0.5"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Beginner,2.325559825793731"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 602 (fluctuating), Fuel Trim: 12%, Misfire Count: 48"",Faulty Ignition Coil or Spark Plugs,Beginner,2.4954208819269312"
"P0117,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.53 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Advanced,1.3058692827216691"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 657 (fluctuating), Fuel Trim: 15%, Misfire Count: 48"",Faulty Ignition Coil or Spark Plugs,Advanced,3.306346512393051"
"P0420,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.45 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.7886801070158653"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 657 (fluctuating), Fuel Trim: 15%, Misfire Count: 48"",Catalytic Converter Efficiency Below Threshold,Beginner,1.5194459346122215"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Advanced,0.5"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.67V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Advanced,0.9708899885456153"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.42 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Beginner,3.141635108011632"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.62V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Advanced,1.6107887499031253"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""RPM: 691 (fluctuating), Fuel Trim: 10%, Misfire Count: 26"",Coolant Temperature Sensor Circuit Low,Intermediate,1.2140540017288834"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Beginner,0.999902133851168"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Advanced,3.4772287775262654"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Beginner,2.9876462437351234"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.69V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.147135029656671"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 2.27 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Advanced,3.318340210542777"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 836 (fluctuating), Fuel Trim: 12%, Misfire Count: 26"",Faulty Ignition Coil or Spark Plugs,Advanced,2.91823949154775"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.67V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Intermediate,1.8410732017278508"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 657 (fluctuating), Fuel Trim: 15%, Misfire Count: 48"",Catalytic Converter Efficiency Below Threshold,Beginner,0.6964726456603092"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 1.67 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Coolant Temperature Sensor Circuit Low,Advanced,3.0356849471073226"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 657 (fluctuating), Fuel Trim: 15%, Misfire Count: 48"",Faulty Ignition Coil or Spark Plugs,Beginner,3.5074198973539294"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Beginner,3.9"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Beginner,2.0039888548882065"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Advanced,3.276430450115768"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""RPM: 723 (fluctuating), Fuel Trim: 16%, Misfire Count: 20"",Vacuum Leak or Dirty MAF Sensor,Beginner,0.8450657469536564"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Beginner,3.9"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.4619715384442706"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Beginner,1.0504515289840228"
"P0171,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.8586048315821104"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 840 (fluctuating), Fuel Trim: 12%, Misfire Count: 46"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.360278860932236"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 846 (fluctuating), Fuel Trim: 13%, Misfire Count: 30"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.3752289535083784"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Intermediate,2.0092338358497033"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Advanced,3.2855321242184856"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""MAF Flow: 1.55 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Advanced,3.332232893340338"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.63V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Intermediate,0.5"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,3.9"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.78V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Advanced,2.092658155320686"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 784 (fluctuating), Fuel Trim: 10%, Misfire Count: 30"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.367417818565972"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Beginner,3.5615030394843163"
"P0300,Whistling sound from engine bay; poor fuel economy.,""RPM: 802 (fluctuating), Fuel Trim: 11%, Misfire Count: 47"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.3021550163526046"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.68V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,3.9"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.3507060215012414"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.3 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.0993259730119282"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""MAF Flow: 2.03 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,2.697650089446412"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""RPM: 679 (fluctuating), Fuel Trim: 18%, Misfire Count: 24"",Faulty Ignition Coil or Spark Plugs,Beginner,3.4692214899552427"
"P0171,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,1.3566503064542021"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 677 (fluctuating), Fuel Trim: 10%, Misfire Count: 20"",Catalytic Converter Efficiency Below Threshold,Beginner,3.473480049331546"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,3.0478299568527736"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.67V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Beginner,3.757213277927227"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""MAF Flow: 2.18 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.6524795608857952"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.73V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,3.9"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""RPM: 794 (fluctuating), Fuel Trim: 13%, Misfire Count: 43"",Faulty Ignition Coil or Spark Plugs,Intermediate,2.7469069989097425"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 784 (fluctuating), Fuel Trim: 10%, Misfire Count: 30"",Faulty Ignition Coil or Spark Plugs,Advanced,2.3448300275919034"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 680 (fluctuating), Fuel Trim: 17%, Misfire Count: 5"",Catalytic Converter Efficiency Below Threshold,Advanced,0.7898727339551794"
"P0171,Whistling sound from engine bay; poor fuel economy.,""RPM: 784 (fluctuating), Fuel Trim: 10%, Misfire Count: 30"",Catalytic Converter Efficiency Below Threshold,Beginner,2.5709862076618184"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Intermediate,2.9131862471705032"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 676 (fluctuating), Fuel Trim: 11%, Misfire Count: 13"",Catalytic Converter Efficiency Below Threshold,Beginner,3.477648790776653"
"P0420,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.73V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.9858796597551653"
"P0171,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Advanced,1.7122988967406858"
"P0171,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,1.7720595390990752"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.67V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Beginner,0.5"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Beginner,3.635482767177137"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""RPM: 784 (fluctuating), Fuel Trim: 10%, Misfire Count: 30"",Faulty Ignition Coil or Spark Plugs,Advanced,3.083643791304273"
"P0171,Whistling sound from engine bay; poor fuel economy.,""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.6818031671145892"
"P0420,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 784 (fluctuating), Fuel Trim: 10%, Misfire Count: 30"",Vacuum Leak or Dirty MAF Sensor,Advanced,3.41170975776235"
"P0171,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.16 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.9123042784597764"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.69V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Intermediate,1.487983973010955"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.64V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Advanced,3.2866135143440207"
"P0171,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""RPM: 846 (fluctuating), Fuel Trim: 13%, Misfire Count: 30"",Catalytic Converter Efficiency Below Threshold,Advanced,3.2397463120315395"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Coolant Temperature Sensor Circuit Low,Beginner,1.0088473849871"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Vacuum Leak or Dirty MAF Sensor,Beginner,2.5203341339754792"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""RPM: 680 (fluctuating), Fuel Trim: 17%, Misfire Count: 5"",Faulty Ignition Coil or Spark Plugs,Beginner,2.7721561343768255"
"P0420,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 1.95 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Vacuum Leak or Dirty MAF Sensor,Advanced,2.7918531714066064"
"P0300,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.78V (mimicking upstream), Cat Temp: 450C"",Vacuum Leak or Dirty MAF Sensor,Advanced,1.5020355982662394"
"P0117,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""RPM: 836 (fluctuating), Fuel Trim: 12%, Misfire Count: 26"",Vacuum Leak or Dirty MAF Sensor,Beginner,2.919260001749749"
"P0300,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Beginner,2.0300764297656286"
"P0420,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.74V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,1.322727854319732"
"P0420,Engine shakes violently at idle and loses power during acceleration.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Faulty Ignition Coil or Spark Plugs,Beginner,0.6181695112300698"
"P0117,Engine shakes violently at idle and loses power during acceleration.,""Downstream O2 Sensor: 0.79V (mimicking upstream), Cat Temp: 450C"",Coolant Temperature Sensor Circuit Low,Beginner,2.9983309366045994"
"P0117,""Temperature gauge is maxed out, but the engine doesn't feel hot."",""Downstream O2 Sensor: 0.61V (mimicking upstream), Cat Temp: 450C"",Faulty Ignition Coil or Spark Plugs,Intermediate,1.3812761582578053"
"P0300,Engine shakes violently at idle and loses power during acceleration.,""RPM: 792 (fluctuating), Fuel Trim: 17%, Misfire Count: 32"",Vacuum Leak or Dirty MAF Sensor,Intermediate,3.9"
"P0300,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.42 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Catalytic Converter Efficiency Below Threshold,Beginner,0.5"
"P0171,Whistling sound from engine bay; poor fuel economy.,""RPM: 753 (fluctuating), Fuel Trim: 20%, Misfire Count: 30"",Coolant Temperature Sensor Circuit Low,Beginner,2.51042631502929"
"P0171,""Check engine light is on, but the car drives normally. Slight sulfur smell."",""Downstream O2 Sensor: 0.75V (mimicking upstream), Cat Temp: 450C"",Catalytic Converter Efficiency Below Threshold,Beginner,3.9"
"P0420,Whistling sound from engine bay; poor fuel economy.,""RPM: 729 (fluctuating), Fuel Trim: 12%, Misfire Count: 50"",Catalytic Converter Efficiency Below Threshold,Advanced,3.4340247469592224"
"P0117,Whistling sound from engine bay; poor fuel economy.,""Coolant Temp: 125C, Voltage: 0.2V, Fan Status: ON"",Catalytic Converter Efficiency Below Threshold,Intermediate,2.440580244964424"
"P0420,Whistling sound from engine bay; poor fuel economy.,""MAF Flow: 2.16 g/s, Long Term Fuel Trim: +25%, O2 Voltage: 0.1V"",Faulty Ignition Coil or Spark Plugs,Intermediate,2.4860992305479956"
