CAR_MODEL,YEAR,ENGINE_RPM,VEHICLE_SPEED,ENGINE_LOAD,COOLANT_TEMP,MAF_GRAMS_SEC,SHORT_TERM_TRIM,LONG_TERM_TRIM,THROTTLE_POS,TROUBLE_CODES
peugeot 208_allure,2015.0,2062.0,45.0,76.5,77.0,31.065620377978632,2.0,3.1746707670043413,24.0,None
renault duster,2012.0,1488.0,48.0,41.6,87.0,31.065620377978632,2.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,1133.0,7.0,42.7,88.0,4.96,-1.0,3.1746707670043413,20.0,None
toyota corolla,2009.0,2247.0,88.0,54.9,88.0,15.34,5.0,3.1746707670043413,24.0,None
peugeot 208_allure,2015.0,1101.0,0.0,39.2,78.0,31.065620377978632,-2.0,3.1746707670043413,14.0,None
volkswagen polo,2006.0,793.0,10.0,41.0,72.0,31.065620377978632,3.3186905843172876,3.1746707670043413,23.658314220183485,None
nissan versa,2016.0,1760.0,62.0,81.2,87.0,18.19,4.0,3.1746707670043413,26.0,None
chevrolet agile,2011.0,1843.0,49.0,29.8,69.0,8.66,3.3186905843172876,3.1746707670043413,30.0,None
fiat palio,2012.0,2372.0,55.0,17.6,90.0,31.065620377978632,88.0,3.1746707670043413,32.0,None
toyota corolla,2009.0,1787.0,71.0,76.5,86.0,18.01,-6.0,3.1746707670043413,25.0,None
toyota corolla,2009.0,2178.0,65.0,79.6,87.0,22.9,-3.0,3.1746707670043413,27.0,None
nissan versa,2016.0,760.0,9.0,28.6,86.0,2.63,-1.0,3.1746707670043413,13.0,None
fiat palio,2012.0,1914.0,38.0,15.7,97.0,31.065620377978632,-98.0,3.1746707670043413,31.0,None
peugeot 208_allure,2015.0,1738.0,33.0,52.9,83.0,31.065620377978632,-13.0,3.1746707670043413,16.0,None
toyota corolla,2009.0,2287.0,96.0,18.4,87.0,3.1,0.0,3.1746707670043413,19.0,None
toyota corolla,2009.0,2275.0,88.0,69.4,85.0,20.35,3.0,3.1746707670043413,26.0,None
peugeot 208_allure,2015.0,1688.0,60.0,52.9,75.0,31.065620377978632,-5.0,3.1746707670043413,17.0,None
peugeot 208_allure,2015.0,804.0,0.0,37.6,78.0,31.065620377978632,-7.0,3.1746707670043413,13.0,None
volkswagen polo,2006.0,1274.0,32.0,41.0,78.0,31.065620377978632,3.3186905843172876,3.1746707670043413,6.0,None
toyota corolla,2009.0,1931.0,76.0,56.1,86.0,14.59,-2.0,3.1746707670043413,23.0,None
volkswagen polo,2006.0,816.0,0.0,41.0,63.0,31.065620377978632,3.3186905843172876,3.1746707670043413,3.0,None
nissan versa,2016.0,765.0,0.0,28.2,85.0,2.55,2.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,1914.0,76.0,36.1,86.0,6.35,13.0,3.1746707670043413,20.0,None
honda fit,2005.0,795.0,0.0,41.0,86.0,31.065620377978632,-7.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,1857.0,76.0,74.1,86.0,15.51,-5.0,3.1746707670043413,24.0,None
toyota corolla,2009.0,739.0,0.0,33.7,90.0,1.96,2.0,3.1746707670043413,18.0,None
toyota corolla,2009.0,1296.0,39.0,45.9,86.0,5.7,-6.0,3.1746707670043413,20.0,None
chevrolet agile,2011.0,1572.0,55.0,31.8,81.0,7.39,3.3186905843172876,3.1746707670043413,29.0,None
volkswagen polo,2006.0,1679.0,32.0,9.8,51.0,31.065620377978632,3.3186905843172876,3.1746707670043413,4.0,None
renault duster,2012.0,2418.0,80.0,71.8,88.0,31.065620377978632,4.0,3.1746707670043413,19.0,None
peugeot 208_allure,2015.0,1732.0,58.0,33.3,78.0,31.065620377978632,-2.0,3.1746707670043413,13.0,None
chevrolet agile,2011.0,1976.0,61.0,25.9,79.0,7.76,3.3186905843172876,3.1746707670043413,29.0,None
chevrolet agile,2011.0,2776.0,41.0,53.7,81.0,21.96,3.3186905843172876,3.1746707670043413,36.0,None
fiat palio,2012.0,1501.0,29.0,12.9,96.0,31.065620377978632,-100.0,3.1746707670043413,87.0,None
fiat palio,2012.0,1437.0,29.0,11.0,93.0,31.065620377978632,85.0,3.1746707670043413,31.0,None
peugeot 208_allure,2015.0,1734.0,32.0,28.6,78.0,31.065620377978632,-4.0,3.1746707670043413,17.0,None
citroen c3,2013.0,962.0,14.0,31.0,43.0,31.065620377978632,3.3186905843172876,3.1746707670043413,23.658314220183485,None
volkswagen polo,2006.0,1854.0,35.0,41.0,80.0,31.065620377978632,3.3186905843172876,3.1746707670043413,11.0,None
volkswagen polo,2006.0,1541.0,27.0,8.2,87.0,31.065620377978632,3.3186905843172876,3.1746707670043413,3.0,None
toyota corolla,2009.0,1080.0,6.0,49.4,61.0,5.48,-16.0,3.1746707670043413,20.0,None
citroen c3,2013.0,1201.0,14.0,45.9,90.0,31.065620377978632,6.0,3.1746707670043413,17.0,None
citroen c3,2013.0,1011.0,0.0,45.5,42.0,31.065620377978632,3.3186905843172876,3.1746707670043413,23.658314220183485,None
citroen c3,2013.0,2935.0,100.0,51.4,95.0,31.065620377978632,2.0,3.1746707670043413,24.0,None
fiat palio,2012.0,2358.0,36.0,7.8,93.0,31.065620377978632,90.0,3.1746707670043413,15.0,None
volkswagen polo,2006.0,771.0,0.0,41.0,74.0,31.065620377978632,3.3186905843172876,3.1746707670043413,2.0,None
peugeot 208_allure,2015.0,787.0,11.0,36.9,80.0,31.065620377978632,-2.0,3.1746707670043413,12.0,None
volkswagen polo,2006.0,1491.0,35.0,41.0,81.0,31.065620377978632,3.3186905843172876,3.1746707670043413,18.0,None
fiat palio,2012.0,2806.0,39.0,11.8,84.0,31.065620377978632,64.0,3.1746707670043413,16.0,None
peugeot 208_allure,2015.0,814.0,6.0,36.1,51.0,31.065620377978632,7.0,3.1746707670043413,12.0,None
citroen c3,2013.0,725.0,4.0,41.2,94.93210035842294,31.065620377978632,2.0,3.1746707670043413,23.658314220183485,None
volkswagen polo,2006.0,797.0,2.0,41.0,78.0,31.065620377978632,3.3186905843172876,3.1746707670043413,3.0,None
chevrolet agile,2011.0,1106.0,0.0,31.4,52.0,5.17,3.3186905843172876,3.1746707670043413,26.0,None
toyota corolla,2009.0,2026.0,30.0,67.5,91.0,16.98,0.0,3.1746707670043413,25.0,None
fiat palio,2012.0,1791.0,18.0,5.9,100.0,31.065620377978632,95.0,3.1746707670043413,18.0,None
fiat palio,2012.0,2003.0,25.0,8.6,76.0,31.065620377978632,72.0,3.1746707670043413,24.0,None
toyota corolla,2009.0,1389.0,54.0,26.7,86.0,2.75,0.0,3.1746707670043413,18.0,None
toyota corolla,2009.0,1246.0,52.0,27.1,93.0,2.42,-1.0,3.1746707670043413,18.0,None
honda fit,2005.0,1318.0,10.0,41.0,51.0,31.065620377978632,-10.0,3.1746707670043413,15.0,None
volkswagen polo,2006.0,1446.0,37.0,41.0,75.0,31.065620377978632,3.3186905843172876,3.1746707670043413,8.0,None
citroen c3,2013.0,2170.0,82.0,74.5,94.93210035842294,31.065620377978632,3.3186905843172876,3.1746707670043413,23.658314220183485,None
chevrolet agile,2011.0,2346.0,39.0,27.8,79.0,5.92,3.3186905843172876,3.1746707670043413,26.0,None
volkswagen polo,2006.0,776.0,0.0,41.0,71.0,31.065620377978632,3.3186905843172876,3.1746707670043413,3.0,None
volkswagen polo,2006.0,1542.0,25.0,41.0,72.0,31.065620377978632,3.3186905843172876,3.1746707670043413,14.0,None
peugeot 208_allure,2015.0,1397.0,18.0,40.8,78.0,31.065620377978632,2.0,3.1746707670043413,16.0,None
volkswagen polo,2006.0,1562.0,32.0,41.0,62.0,31.065620377978632,3.3186905843172876,3.1746707670043413,12.0,None
peugeot 208_allure,2015.0,1784.0,14.0,55.7,84.0,31.065620377978632,2.0,3.1746707670043413,22.0,None
peugeot 208_allure,2015.0,1700.0,43.0,22.0,76.0,31.065620377978632,2.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,2055.0,79.0,33.3,88.0,14.56,3.0,3.1746707670043413,26.0,None
renault duster,2012.0,787.0,0.0,36.5,97.0,31.065620377978632,-9.0,3.1746707670043413,12.0,None
citroen c3,2013.0,1418.0,24.0,74.5,73.0,31.065620377978632,3.3186905843172876,3.1746707670043413,24.0,None
toyota corolla,2009.0,1935.0,74.0,62.4,86.0,15.14,1.0,3.1746707670043413,24.0,None
volkswagen polo,2006.0,2015.0,52.0,40.4,74.0,31.065620377978632,3.3186905843172876,3.1746707670043413,17.0,None
renault duster,2012.0,1226.0,33.0,23.5,84.0,31.065620377978632,6.0,3.1746707670043413,13.0,None
honda fit,2005.0,743.0,0.0,41.0,91.0,31.065620377978632,1.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,1971.0,57.0,26.7,86.0,3.73,0.0,3.1746707670043413,19.0,None
volkswagen polo,2006.0,1306.0,6.0,5.1,94.0,31.065620377978632,3.3186905843172876,3.1746707670043413,3.0,None
honda fit,2005.0,743.0,0.0,41.0,90.0,31.065620377978632,2.0,3.1746707670043413,13.0,None
volkswagen polo,2006.0,1472.0,28.0,41.0,80.0,31.065620377978632,3.3186905843172876,3.1746707670043413,14.0,None
renault duster,2012.0,864.0,45.0,38.0,88.0,31.065620377978632,-4.0,3.1746707670043413,13.0,None
renault duster,2012.0,1595.0,51.0,29.4,86.0,31.065620377978632,-1.0,3.1746707670043413,15.0,None
peugeot 208_allure,2015.0,1678.0,55.0,52.5,81.0,31.065620377978632,-2.0,3.1746707670043413,20.0,None
nissan versa,2016.0,1658.0,56.0,47.5,84.0,7.77,4.0,3.1746707670043413,17.0,None
renault duster,2012.0,932.0,62.0,25.1,87.0,31.065620377978632,-2.0,3.1746707670043413,13.0,None
volkswagen polo,2006.0,1435.0,36.0,41.0,63.0,31.065620377978632,3.3186905843172876,3.1746707670043413,9.0,None
volkswagen polo,2006.0,1592.0,33.0,41.0,79.0,31.065620377978632,3.3186905843172876,3.1746707670043413,12.0,None
peugeot 208_allure,2015.0,756.0,0.0,31.8,80.0,31.065620377978632,2.0,3.1746707670043413,12.0,None
chevrolet agile,2011.0,1926.0,42.0,46.7,79.0,12.48,3.3186905843172876,3.1746707670043413,33.0,None
volkswagen polo,2006.0,874.0,13.0,41.0,78.0,31.065620377978632,3.3186905843172876,3.1746707670043413,3.0,None
peugeot 208_allure,2015.0,776.0,0.0,45.5,76.0,31.065620377978632,2.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,2439.0,90.0,37.6,83.0,9.14,-1.0,3.1746707670043413,21.0,None
renault duster,2012.0,868.0,25.0,38.8,88.0,31.065620377978632,-6.0,3.1746707670043413,13.0,None
volkswagen polo,2006.0,1460.0,43.0,19.2,72.0,31.065620377978632,3.3186905843172876,3.1746707670043413,10.0,None
peugeot 208_allure,2015.0,1105.0,0.0,37.6,78.0,31.065620377978632,2.0,3.1746707670043413,13.0,None
citroen c3,2013.0,1133.0,17.0,35.7,94.93210035842294,31.065620377978632,-3.0,3.1746707670043413,18.0,None
toyota corolla,2009.0,2337.0,73.0,81.6,88.0,24.62,0.0,3.1746707670043413,27.0,None
volkswagen polo,2006.0,1982.0,42.0,29.0,75.0,31.065620377978632,3.3186905843172876,3.1746707670043413,9.0,None
volkswagen polo,2006.0,1440.0,37.0,24.7,63.0,31.065620377978632,3.3186905843172876,3.1746707670043413,13.0,None
peugeot 208_allure,2015.0,1071.0,17.0,24.3,83.0,31.065620377978632,-4.0,3.1746707670043413,12.0,None
nissan versa,2016.0,750.0,0.0,32.2,96.0,2.75,1.0,3.1746707670043413,13.0,None
citroen c3,2013.0,1043.0,16.0,20.8,94.93210035842294,31.065620377978632,3.3186905843172876,3.1746707670043413,14.0,None
toyota corolla,2009.0,2350.0,45.0,84.3,85.0,25.53,-1.0,3.1746707670043413,28.0,None
toyota corolla,2009.0,1249.0,51.0,26.7,84.0,2.64,8.0,3.1746707670043413,18.0,None
renault duster,2012.0,1806.0,60.0,47.5,87.0,31.065620377978632,-7.0,3.1746707670043413,16.0,None
fiat palio,2012.0,2310.0,20.0,6.7,80.0,31.065620377978632,58.0,3.1746707670043413,16.0,None
chevrolet agile,2011.0,1156.0,20.0,24.3,81.0,3.88,3.3186905843172876,3.1746707670043413,24.0,None
peugeot 208_allure,2015.0,1803.0,62.0,35.3,78.0,31.065620377978632,-9.0,3.1746707670043413,18.0,None
volkswagen polo,2006.0,1745.0,47.0,26.3,81.0,31.065620377978632,3.3186905843172876,3.1746707670043413,17.0,None
peugeot 208_allure,2015.0,1817.0,43.0,26.7,80.0,31.065620377978632,-4.0,3.1746707670043413,15.0,None
peugeot 208_allure,2015.0,716.0,0.0,25.9,92.0,31.065620377978632,-1.0,3.1746707670043413,11.0,None
honda fit,2005.0,1922.0,22.0,41.0,68.0,31.065620377978632,3.0,3.1746707670043413,15.0,None
toyota corolla,2009.0,1110.0,11.0,36.9,93.0,2.4,-6.0,3.1746707670043413,18.0,None
peugeot 208_allure,2015.0,2134.0,73.0,46.7,75.0,31.065620377978632,0.0,3.1746707670043413,18.0,None
honda fit,2005.0,859.0,0.0,41.0,95.0,31.065620377978632,-3.0,3.1746707670043413,14.0,None
honda fit,2005.0,848.0,3.0,41.0,93.0,31.065620377978632,-2.0,3.1746707670043413,13.0,None
volkswagen polo,2006.0,830.0,0.0,41.0,60.0,31.065620377978632,3.3186905843172876,3.1746707670043413,3.0,None
citroen c3,2013.0,1540.0,39.0,22.0,94.93210035842294,31.065620377978632,0.0,3.1746707670043413,23.658314220183485,None
honda fit,2005.0,1593.0,13.0,41.0,93.0,31.065620377978632,0.0,3.1746707670043413,15.0,None
toyota corolla,2009.0,1517.0,22.0,60.0,91.0,11.07,-3.0,3.1746707670043413,23.0,None
fiat palio,2012.0,2423.0,31.0,14.9,99.0,31.065620377978632,99.0,3.1746707670043413,14.0,None
citroen c3,2013.0,1949.0,68.0,52.2,94.93210035842294,31.065620377978632,3.3186905843172876,3.1746707670043413,23.658314220183485,None
renault duster,2012.0,901.0,24.0,41.6,87.0,31.065620377978632,-3.0,3.1746707670043413,13.0,None
fiat palio,2012.0,1585.0,31.0,11.0,86.0,31.065620377978632,-91.0,3.1746707670043413,29.0,None
peugeot 208_allure,2015.0,1931.0,32.0,47.5,88.0,31.065620377978632,8.0,3.1746707670043413,17.0,None
peugeot 208_allure,2015.0,1872.0,58.0,51.8,78.0,31.065620377978632,-10.0,3.1746707670043413,15.0,None
volkswagen polo,2006.0,830.0,11.0,6.3,77.0,31.065620377978632,3.3186905843172876,3.1746707670043413,4.0,None
renault duster,2012.0,2463.0,78.0,52.9,88.0,31.065620377978632,-6.0,3.1746707670043413,18.0,None
chevrolet agile,2011.0,1312.0,31.0,17.3,80.0,3.23,3.3186905843172876,3.1746707670043413,22.0,None
peugeot 208_allure,2015.0,887.0,0.0,38.4,81.0,31.065620377978632,-6.0,3.1746707670043413,13.0,None
volkswagen polo,2006.0,1423.0,47.0,20.0,72.0,31.065620377978632,3.3186905843172876,3.1746707670043413,11.0,None
volkswagen polo,2006.0,1615.0,43.0,13.7,54.0,31.065620377978632,3.3186905843172876,3.1746707670043413,10.0,None
toyota corolla,2009.0,2685.0,98.0,34.9,86.0,7.68,0.0,3.1746707670043413,21.0,None
citroen c3,2013.0,1954.0,67.0,58.4,94.93210035842294,31.065620377978632,3.3186905843172876,3.1746707670043413,23.658314220183485,None
volkswagen polo,2006.0,2106.0,41.0,33.7,72.0,31.065620377978632,3.3186905843172876,3.1746707670043413,16.0,None
fiat palio,2012.0,1931.0,39.0,13.7,97.0,31.065620377978632,-64.0,3.1746707670043413,22.0,None
chevrolet agile,2011.0,1701.0,26.0,24.3,83.0,4.98,3.3186905843172876,3.1746707670043413,26.0,None
toyota corolla,2009.0,1953.0,59.0,73.7,86.0,18.78,3.0,3.1746707670043413,25.0,None
renault duster,2012.0,2080.0,58.0,48.2,86.0,31.065620377978632,6.0,3.1746707670043413,18.0,None
toyota corolla,2009.0,2732.0,105.0,83.5,88.0,31.23,2.0,3.1746707670043413,31.0,None
volkswagen polo,2006.0,762.0,8.0,41.0,87.0,31.065620377978632,3.3186905843172876,3.1746707670043413,2.0,None
renault duster,2012.0,838.0,22.0,40.0,89.0,31.065620377978632,-6.0,3.1746707670043413,13.0,None
nissan versa,2016.0,1942.0,71.0,80.4,84.0,19.77,5.0,3.1746707670043413,26.0,None
chevrolet agile,2011.0,1005.0,0.0,27.8,81.0,4.03,3.3186905843172876,3.1746707670043413,24.0,None
citroen c3,2013.0,787.0,0.0,34.9,94.93210035842294,31.065620377978632,-2.0,3.1746707670043413,17.0,None
volkswagen polo,2006.0,1355.0,42.0,41.0,78.0,31.065620377978632,3.3186905843172876,3.1746707670043413,7.0,None
toyota corolla,2009.0,774.0,5.0,35.3,86.0,2.4,-2.0,3.1746707670043413,18.0,None
toyota corolla,2009.0,3210.0,121.0,54.9,86.0,20.03,-3.0,3.1746707670043413,25.0,None
peugeot 208_allure,2015.0,949.0,17.0,50.2,75.0,31.065620377978632,6.0,3.1746707670043413,15.0,None
nissan versa,2016.0,1801.0,64.0,82.7,86.0,18.61,-2.0,3.1746707670043413,27.0,None
peugeot 208_allure,2015.0,1828.0,11.0,35.3,91.0,31.065620377978632,11.0,3.1746707670043413,16.0,None
volkswagen polo,2006.0,1532.0,36.0,41.0,78.0,31.065620377978632,3.3186905843172876,3.1746707670043413,3.0,None
peugeot 208_allure,2015.0,1358.0,18.0,22.0,75.0,31.065620377978632,-4.0,3.1746707670043413,12.0,None
volkswagen polo,2006.0,2152.0,40.0,41.0,84.0,31.065620377978632,3.3186905843172876,3.1746707670043413,8.0,None
toyota corolla,2009.0,939.0,15.0,31.4,90.0,2.65,3.0,3.1746707670043413,18.0,None
fiat palio,2012.0,1984.0,19.0,11.0,80.0,31.065620377978632,-91.0,3.1746707670043413,25.0,None
renault duster,2012.0,1765.0,27.0,26.3,90.0,31.065620377978632,1.0,3.1746707670043413,13.0,None
ford focus,2003.0,867.0,0.0,37.3,75.0,31.065620377978632,-2.0,-9.4,17.0,None
volkswagen polo,2006.0,2056.0,38.0,41.0,72.0,31.065620377978632,3.3186905843172876,3.1746707670043413,14.0,None
toyota corolla,2009.0,1442.0,14.0,62.4,87.0,11.81,-5.0,3.1746707670043413,22.0,None
peugeot 208_allure,2015.0,1299.0,55.0,22.4,78.0,31.065620377978632,-2.0,3.1746707670043413,12.0,None
volkswagen polo,2006.0,2315.0,45.0,39.6,71.0,31.065620377978632,3.3186905843172876,3.1746707670043413,5.0,None
renault duster,2012.0,882.0,56.0,36.5,90.0,31.065620377978632,-12.0,3.1746707670043413,13.0,None
renault duster,2012.0,1181.0,31.0,27.8,88.0,31.065620377978632,-4.0,3.1746707670043413,13.0,None
fiat palio,2012.0,2487.0,72.0,23.9,87.0,31.065620377978632,97.0,3.1746707670043413,47.0,None
renault duster,2012.0,2230.0,75.0,86.3,87.0,31.065620377978632,-1.0,3.1746707670043413,22.0,None
toyota corolla,2009.0,2164.0,63.0,81.2,87.0,19.81,1.0,3.1746707670043413,25.0,None
toyota corolla,2009.0,1603.0,56.0,35.3,85.0,5.54,1.0,3.1746707670043413,20.0,None
fiat palio,2012.0,1927.0,26.0,8.6,79.0,31.065620377978632,82.0,3.1746707670043413,23.0,None
toyota corolla,2009.0,788.0,0.0,31.8,86.0,2.0,3.0,3.1746707670043413,18.0,None
chevrolet agile,2011.0,2312.0,62.0,31.8,83.0,10.86,3.3186905843172876,3.1746707670043413,31.0,None
toyota corolla,2009.0,1527.0,0.0,45.9,88.0,4.54,0.0,3.1746707670043413,20.0,None
volkswagen polo,2006.0,804.0,12.0,41.0,52.0,31.065620377978632,3.3186905843172876,3.1746707670043413,14.0,None
volkswagen polo,2006.0,1657.0,46.0,41.0,75.0,31.065620377978632,3.3186905843172876,3.1746707670043413,18.0,None
volkswagen polo,2006.0,1486.0,37.0,8.6,72.0,31.065620377978632,3.3186905843172876,3.1746707670043413,18.0,None
chevrolet agile,2011.0,2340.0,20.0,24.3,80.0,8.32,3.3186905843172876,3.1746707670043413,30.0,None
volkswagen polo,2006.0,2625.0,41.0,27.8,73.0,31.065620377978632,3.3186905843172876,3.1746707670043413,4.0,None
toyota corolla,2009.0,2142.0,41.0,80.8,88.0,23.12,-3.0,3.1746707670043413,28.0,None
toyota corolla,2009.0,2328.0,84.0,67.1,86.0,20.04,-2.0,3.1746707670043413,26.0,None
peugeot 208_allure,2015.0,746.0,0.0,43.1,69.0,31.065620377978632,0.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,1159.0,42.0,29.0,90.0,2.65,-6.0,3.1746707670043413,18.0,None
peugeot 208_allure,2015.0,1251.0,8.0,25.9,75.0,31.065620377978632,-4.0,3.1746707670043413,14.0,None
fiat palio,2012.0,2290.0,47.0,16.9,70.0,31.065620377978632,-98.0,3.1746707670043413,29.0,None
peugeot 208_allure,2015.0,999.0,19.0,26.3,78.0,31.065620377978632,-2.0,3.1746707670043413,12.0,None
nissan versa,2016.0,930.0,26.0,36.5,85.0,8.13,0.0,3.1746707670043413,17.0,None
chevrolet agile,2011.0,2265.0,75.0,28.2,80.0,9.41,3.3186905843172876,3.1746707670043413,31.0,None
peugeot 208_allure,2015.0,1617.0,39.0,25.1,75.0,31.065620377978632,7.0,3.1746707670043413,14.0,None
toyota corolla,2009.0,2447.0,97.0,86.7,85.0,28.95,2.0,3.1746707670043413,29.0,None
volkswagen polo,2006.0,1514.0,28.0,41.0,65.0,31.065620377978632,3.3186905843172876,3.1746707670043413,7.0,None
toyota corolla,2009.0,1350.0,34.0,28.6,86.0,2.67,-1.0,3.1746707670043413,18.0,None
peugeot 208_allure,2015.0,761.0,0.0,29.4,81.0,31.065620377978632,0.0,3.1746707670043413,11.0,None
nan nan,2017.9722698684964,850.0,0.0,28.6,95.0,31.065620377978632,-3.0,3.1746707670043413,12.0,None
peugeot 208_allure,2015.0,1352.0,22.0,25.5,79.0,31.065620377978632,-5.0,3.1746707670043413,17.0,None
nissan versa,2016.0,1965.0,61.0,14.1,84.0,3.63,0.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,3285.0,127.0,77.3,88.0,35.68,5.0,3.1746707670043413,31.0,None
peugeot 208_allure,2015.0,1646.0,56.0,24.3,78.0,31.065620377978632,4.0,3.1746707670043413,14.0,None
toyota corolla,2009.0,1220.0,23.0,28.6,93.0,2.51,1.0,3.1746707670043413,18.0,None
chevrolet agile,2011.0,1922.0,36.0,43.5,78.0,12.53,3.3186905843172876,3.1746707670043413,33.0,None
toyota corolla,2009.0,2636.0,99.0,59.2,85.0,19.7,-11.0,3.1746707670043413,25.0,None
volkswagen polo,2006.0,800.0,11.0,41.0,66.0,31.065620377978632,3.3186905843172876,3.1746707670043413,23.658314220183485,None
fiat palio,2012.0,2680.0,78.0,13.7,83.0,31.065620377978632,77.0,3.1746707670043413,16.0,None
peugeot 208_allure,2015.0,1009.0,3.0,29.8,78.0,31.065620377978632,1.0,3.1746707670043413,12.0,None
peugeot 208_allure,2015.0,821.0,0.0,41.2,72.0,31.065620377978632,-3.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,642.0,0.0,40.8,93.0,2.34,-3.0,3.1746707670043413,18.0,None
peugeot 208_allure,2015.0,1112.0,17.0,24.3,79.0,31.065620377978632,-2.0,3.1746707670043413,12.0,None
peugeot 208_allure,2015.0,1787.0,64.0,21.6,78.0,31.065620377978632,-3.0,3.1746707670043413,13.0,None
honda fit,2005.0,855.0,0.0,41.0,83.0,31.065620377978632,-3.0,3.1746707670043413,14.0,None
citroen c3,2013.0,2187.0,69.0,22.0,92.0,31.065620377978632,0.0,3.1746707670043413,23.658314220183485,None
toyota corolla,2009.0,1675.0,24.0,62.4,91.0,7.18,-9.0,3.1746707670043413,21.0,None
toyota corolla,2009.0,2705.0,105.0,69.8,84.0,23.92,2.0,3.1746707670043413,27.0,None
peugeot 208_allure,2015.0,1804.0,44.0,20.4,75.0,31.065620377978632,4.0,3.1746707670043413,18.0,None
chevrolet agile,2011.0,2210.0,44.0,45.1,79.0,14.52,3.3186905843172876,3.1746707670043413,33.0,None
toyota corolla,2009.0,896.0,29.0,38.0,86.0,2.59,-2.0,3.1746707670043413,18.0,None
renault duster,2012.0,854.0,31.0,37.6,85.0,31.065620377978632,-5.0,3.1746707670043413,13.0,None
peugeot 208_allure,2015.0,1699.0,57.0,20.8,75.0,31.065620377978632,2.0,3.1746707670043413,13.0,None
toyota corolla,2009.0,1533.0,49.0,49.8,90.0,7.17,2.0,3.1746707670043413,21.0,None
citroen c3,2013.0,1052.0,17.0,32.2,94.93210035842294,31.065620377978632,3.3186905843172876,3.1746707670043413,19.0,None
chevrolet agile,2011.0,1106.0,8.0,43.5,70.0,6.9,3.3186905843172876,3.1746707670043413,29.0,None
toyota corolla,2009.0,2232.0,92.0,87.5,88.0,27.32,2.0,3.1746707670043413,30.0,None
toyota corolla,2009.0,2371.0,47.0,83.9,88.0,28.15,0.0,3.1746707670043413,29.0,None
toyota corolla,2009.0,2517.0,73.0,91.8,93.0,29.31,-5.0,3.1746707670043413,30.0,None
ford focus,2003.0,2085.0,72.0,10.6,95.0,31.065620377978632,0.0,-7.0,42.0,None
toyota corolla,2009.0,915.0,0.0,41.2,89.0,3.1,-5.0,3.1746707670043413,19.0,None
fiat palio,2012.0,2216.0,48.0,13.7,84.0,31.065620377978632,-97.0,3.1746707670043413,26.0,None
toyota corolla,2009.0,1001.0,11.0,35.3,96.0,2.73,-1.0,3.1746707670043413,19.0,None
volkswagen polo,2006.0,1862.0,53.0,29.4,56.0,31.065620377978632,3.3186905843172876,3.1746707670043413,13.0,None
volkswagen polo,2006.0,1991.0,47.0,15.7,78.0,31.065620377978632,3.3186905843172876,3.1746707670043413,7.0,None
fiat palio,2012.0,2427.0,33.0,17.6,94.0,31.065620377978632,-84.0,3.1746707670043413,12.0,None
